link,product_name,keywords,province,star_review,amount_rating,amount_sold,product_list,original_price,discount_price,per_discount,store,recom_or_official,marketplace,suggestion,itemid,shopid
https://shopee.co.th/%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%AB%E0%B8%A1%E0%B8%B1%E0%B8%81-%E0%B8%A1%E0%B8%B9%E0%B8%A5%E0%B9%84%E0%B8%AA%E0%B9%89%E0%B9%80%E0%B8%94%E0%B8%B7%E0%B8%AD%E0%B8%99%E0%B9%81%E0%B8%97%E0%B9%89-100-%E0%B8%82%E0%B8%99%E0%B8%B2%E0%B8%94-1-%E0%B8%A5%E0%B8%B4%E0%B8%95%E0%B8%A3-%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%9A%E0%B8%B3%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B8%9E%E0%B8%B7%E0%B8%8A-%E0%B8%9A%E0%B8%B3%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B8%94%E0%B8%B4%E0%B8%99-%E0%B8%AD%E0%B8%B4%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B9%8C-%E0%B8%A4%E0%B8%97%E0%B8%98%E0%B8%B4%E0%B9%8C%E0%B9%80%E0%B8%A2%E0%B9%87%E0%B8%99-%E0%B8%81%E0%B8%B3%E0%B8%88%E0%B8%B1%E0%B8%94-%E0%B9%80%E0%B8%8A%E0%B8%B7%E0%B9%89%E0%B8%AD%E0%B8%A3%E0%B8%B2-%E0%B8%A3%E0%B8%B2%E0%B8%94%E0%B8%B3-%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%AB%E0%B8%A1%E0%B8%B1%E0%B8%81%E0%B8%8A%E0%B8%B5%E0%B8%A7%E0%B8%A0%E0%B8%B2%E0%B8%9E-em-i.366491025.9764814156?sp_atk=c2d87db6-9abc-4cae-8ff4-2d6d4dd1a8ca&xptdk=c2d87db6-9abc-4cae-8ff4-2d6d4dd1a8ca,น้ำหมัก มูลไส้เดือนแท้ 100% ขนาด 1 ลิตร สำหรับบำรุงพืช บำรุงดิน อินทรีย์ ฤทธิ์เย็น กำจัด เชื้อรา ราดำ น้ำหมักชีวภาพ em,"อินทรีย์, น้ำหมัก, น้ำหมักชีวภาพ, ชีวภาพ",จังหวัดชัยนาท,4.9,,ขายแล้ว 1.3พัน ชิ้น,,297.0,89.0,-70%,,recom,shopee,https://shopee.co.th/find_similar_products?catid=100636&itemid=9764814156&shopid=366491025,9764814156,366491025
https://shopee.co.th/%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%AB%E0%B8%A1%E0%B8%B1%E0%B8%81%E0%B8%8A%E0%B8%B5%E0%B8%A7%E0%B8%A0%E0%B8%B2%E0%B8%9E%E0%B8%88%E0%B8%B2%E0%B8%81%E0%B8%9B%E0%B8%A5%E0%B8%B2%E0%B8%97%E0%B8%B0%E0%B9%80%E0%B8%A5%E0%B9%80%E0%B8%82%E0%B9%89%E0%B8%A1%E0%B8%82%E0%B9%89%E0%B8%99-2-%E0%B8%A5%E0%B8%B4%E0%B8%95%E0%B8%A3-i.789580099.17578898805?sp_atk=94ef496c-ecee-4962-a210-d08f0c29781a&xptdk=94ef496c-ecee-4962-a210-d08f0c29781a,น้ำหมักชีวภาพจากปลาทะเลเข้มข้น 2 ลิตร,"น้ำหมัก, น้ำหมักชีวภาพ, ชีวภาพ",จังหวัดนนทบุรี,4.9,,ขายแล้ว 2.1พัน ชิ้น,,160.0,160.0,,,,shopee,https://shopee.co.th/find_similar_products?catid=100636&itemid=17578898805&shopid=789580099,17578898805,789580099
https://shopee.co.th/*%E0%B8%96%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%95%E0%B8%B4%E0%B8%A1*-%E0%B8%AD%E0%B8%B2%E0%B8%AB%E0%B8%B2%E0%B8%A3%E0%B9%80%E0%B8%AA%E0%B8%A3%E0%B8%B4%E0%B8%A1%E0%B8%95%E0%B9%89%E0%B8%99%E0%B9%84%E0%B8%A1%E0%B9%89-TONMAI-plant-nutrients-%F0%9F%AA%B4%E0%B8%AA%E0%B8%B9%E0%B8%95%E0%B8%A3%E0%B8%9A%E0%B8%B3%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B8%9F%E0%B8%B7%E0%B9%89%E0%B8%99%E0%B8%9F%E0%B8%B9%E0%B8%95%E0%B9%89%E0%B8%99%E0%B9%84%E0%B8%A1%E0%B9%89-%E0%B9%80%E0%B8%AB%E0%B8%A1%E0%B8%B2%E0%B8%B0%E0%B8%81%E0%B8%B1%E0%B8%9A%E0%B8%95%E0%B9%89%E0%B8%99%E0%B9%84%E0%B8%A1%E0%B9%89%E0%B8%97%E0%B8%B8%E0%B8%81%E0%B8%8A%E0%B8%99%E0%B8%B4%E0%B8%94-%E0%B8%82%E0%B8%99%E0%B8%B2%E0%B8%94-450-%E0%B8%A1%E0%B8%A5.-i.444735979.9268479385?sp_atk=e53de2b6-8f1a-45d8-aae9-618886b5f1b7&xptdk=e53de2b6-8f1a-45d8-aae9-618886b5f1b7,*ถุงเติม* อาหารเสริมต้นไม้ TONMAI plant nutrients 🪴สูตรบำรุงและฟื้นฟูต้นไม้ เหมาะกับต้นไม้ทุกชนิด ขนาด 450 มล.,ไม่พบคำ,จังหวัดกรุงเทพมหานคร,4.9,,ขายแล้ว 1พัน ชิ้น,,100.0,90.0,-10%,,,shopee,https://shopee.co.th/find_similar_products?catid=100636&itemid=9268479385&shopid=444735979,9268479385,444735979
https://shopee.co.th/%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%AB%E0%B8%A1%E0%B8%B1%E0%B8%81%E0%B8%9A%E0%B8%B8%E0%B8%8D%E0%B8%8D%E0%B8%A4%E0%B8%97%E0%B8%98%E0%B8%B4%E0%B9%8C-%E0%B9%80%E0%B8%9E%E0%B8%B4%E0%B9%88%E0%B8%A1%E0%B9%80%E0%B8%9B%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B9%80%E0%B8%8B%E0%B9%87%E0%B8%99%E0%B8%95%E0%B9%8C%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%A2%E0%B8%B2%E0%B8%87-i.151059137.25404905760?sp_atk=dbfbf421-f78b-4d54-88db-e2193d1584bd&xptdk=dbfbf421-f78b-4d54-88db-e2193d1584bd,น้ำหมักบุญญฤทธิ์ เพิ่มเปอร์เซ็นต์น้ำยาง,น้ำหมัก,จังหวัดจันทบุรี,4.6,,ขายแล้ว 206 ชิ้น,,270.0,270.0,,,recom,shopee,https://shopee.co.th/find_similar_products?catid=100636&itemid=25404905760&shopid=151059137,25404905760,151059137
https://shopee.co.th/%E0%B8%9B%E0%B8%B8%E0%B9%8B%E0%B8%A2%E0%B9%84%E0%B8%A1%E0%B9%89%E0%B8%99%E0%B9%89%E0%B8%B3-Harmony-Plus-%E0%B8%AA%E0%B8%B2%E0%B8%A3%E0%B8%AD%E0%B8%B2%E0%B8%AB%E0%B8%B2%E0%B8%A3%E0%B8%84%E0%B8%A3%E0%B8%9A%E0%B8%88%E0%B8%9A%E0%B9%83%E0%B8%99%E0%B8%82%E0%B8%A7%E0%B8%94%E0%B9%80%E0%B8%94%E0%B8%B5%E0%B8%A2%E0%B8%A7-%E0%B8%9B%E0%B8%B8%E0%B9%8B%E0%B8%A2%E0%B8%A1%E0%B8%B2%E0%B8%A3%E0%B8%B4%E0%B9%82%E0%B8%A1%E0%B8%B0-%E0%B9%84%E0%B8%A1%E0%B9%89%E0%B8%82%E0%B9%89%E0%B8%AD-%E0%B9%84%E0%B8%A1%E0%B9%89%E0%B9%81%E0%B8%94%E0%B8%87-%E0%B8%9A%E0%B8%B9%E0%B9%80%E0%B8%8B%E0%B8%9B-%E0%B8%AD%E0%B8%99%E0%B8%B9%E0%B9%80%E0%B8%9A%E0%B8%B5%E0%B8%A2%E0%B8%AA-%E0%B8%A1%E0%B8%AD%E0%B8%AA-i.979001148.29154153163?sp_atk=bec9c23e-3952-491c-8b54-07340a2c3659&xptdk=bec9c23e-3952-491c-8b54-07340a2c3659,"ปุ๋ยไม้น้ำ Harmony Plus+ ""สารอาหารครบจบในขวดเดียว"" | ปุ๋ยมาริโมะ ไม้ข้อ ไม้แดง บูเซป อนูเบียส มอส",ไม่พบคำ,จังหวัดนนทบุรี,4.9,,ขายแล้ว 471 ชิ้น,,60.0,55.0,-7%,,recom,shopee,https://shopee.co.th/find_similar_products?catid=100636&itemid=29154153163&shopid=979001148,29154153163,979001148
https://shopee.co.th/2-%E0%B8%82%E0%B8%A7%E0%B8%94-%E0%B8%AA%E0%B9%88%E0%B8%87%E0%B8%9F%E0%B8%A3%E0%B8%B5%F0%9F%93%AE-%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%AB%E0%B8%A1%E0%B8%B1%E0%B8%81%E0%B8%9A%E0%B8%B8%E0%B8%8D%E0%B8%8D%E0%B8%A4%E0%B8%97%E0%B8%98%E0%B8%B4%E0%B9%8C-i.19256105.23953537682?sp_atk=21634506-e26e-4f1b-bd75-ed76d18f903b&xptdk=21634506-e26e-4f1b-bd75-ed76d18f903b,2 ขวด ส่งฟรี📮 น้ำหมักบุญญฤทธิ์,น้ำหมัก,จังหวัดนนทบุรี,4.7,,ขายแล้ว 485 ชิ้น,,509.0,509.0,,,,shopee,https://shopee.co.th/find_similar_products?catid=100636&itemid=23953537682&shopid=19256105,23953537682,19256105
https://shopee.co.th/(%E0%B8%82%E0%B8%B2%E0%B8%A2%E0%B8%AA%E0%B9%88%E0%B8%87)-%E0%B8%9B%E0%B8%B8%E0%B9%8B%E0%B8%A2%E0%B8%AD%E0%B8%B4%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B9%8C-%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%AB%E0%B8%A1%E0%B8%B1%E0%B8%81%E0%B8%8A%E0%B8%B5%E0%B8%A7%E0%B8%A0%E0%B8%B2%E0%B8%9E-%E0%B8%A1%E0%B8%B9%E0%B8%A5%E0%B8%A7%E0%B8%B1%E0%B8%A7%E0%B8%99%E0%B8%A1-%E0%B8%AA%E0%B8%B9%E0%B8%95%E0%B8%A3%E0%B9%80%E0%B8%82%E0%B9%89%E0%B8%A1%E0%B8%82%E0%B9%89%E0%B8%99-i.94280177.3889364629?sp_atk=483a26b8-9564-49b8-9105-cb8f83466aab&xptdk=483a26b8-9564-49b8-9105-cb8f83466aab,(ขายส่ง) ปุ๋ยอินทรีย์ น้ำหมักชีวภาพ มูลวัวนม สูตรเข้มข้น,"อินทรีย์, น้ำหมัก, ปุ๋ยอินทรีย์, น้ำหมักชีวภาพ, ชีวภาพ",จังหวัดนนทบุรี,4.9,,ขายแล้ว 2.5พัน ชิ้น,,31.0,25.0,-17%,,,shopee,https://shopee.co.th/find_similar_products?catid=100636&itemid=3889364629&shopid=94280177,3889364629,94280177
https://shopee.co.th/%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%AB%E0%B8%A1%E0%B8%B1%E0%B8%81%E0%B8%9B%E0%B8%A5%E0%B8%B2%E0%B8%97%E0%B8%B0%E0%B9%80%E0%B8%A5%E0%B9%80%E0%B8%82%E0%B9%89%E0%B8%A1%E0%B8%82%E0%B9%89%E0%B8%99-%E0%B8%AD%E0%B8%B4%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B9%8C-100-%E0%B9%83%E0%B8%8A%E0%B9%89%E0%B8%81%E0%B8%B1%E0%B8%9A%E0%B8%AD%E0%B8%B0%E0%B9%84%E0%B8%A3%E0%B8%81%E0%B9%87%E0%B8%87%E0%B8%B2%E0%B8%A1-%E0%B9%80%E0%B8%82%E0%B9%89%E0%B8%A1%E0%B8%82%E0%B9%89%E0%B8%99%E0%B8%A1%E0%B8%B2%E0%B8%81%E0%B9%83%E0%B8%8A%E0%B9%89%E0%B9%80%E0%B9%80%E0%B8%84%E0%B9%88-20-%E0%B8%8B%E0%B8%B5%E0%B8%8B%E0%B8%B5-%E0%B8%95%E0%B9%88%E0%B8%AD%E0%B8%99%E0%B9%89%E0%B8%B3-20-%E0%B8%A5%E0%B8%B4%E0%B8%95%E0%B8%A3-(-1-1-000-)-%E0%B9%81%E0%B8%81%E0%B8%A5%E0%B8%A5%E0%B8%AD%E0%B8%99-1-%E0%B8%A5%E0%B8%B4%E0%B8%95%E0%B8%A3-i.318754404.4177546600?sp_atk=c7949efd-4fdd-44e1-a8ab-2b0f99c3c777&xptdk=c7949efd-4fdd-44e1-a8ab-2b0f99c3c777,"น้ำหมักปลาทะเลเข้มข้น อินทรีย์ 100% ใช้กับอะไรก็งาม เข้มข้นมากใช้เเค่ 20 ซีซี ต่อน้ำ 20 ลิตร ( 1 : 1,000 ) แกลลอน 1 ลิตร","อินทรีย์, น้ำหมัก",จังหวัดสงขลา,4.8,,ขายแล้ว 881 ชิ้น,,179.0,179.0,,,,shopee,https://shopee.co.th/find_similar_products?catid=100636&itemid=4177546600&shopid=318754404,4177546600,318754404
https://shopee.co.th/%E0%B8%9E%E0%B8%B7%E0%B8%8A%E0%B8%9C%E0%B8%B1%E0%B8%81%E0%B9%83%E0%B8%9A%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B8%A2%E0%B8%A7INSAY-%E0%B8%9B%E0%B8%B8%E0%B9%8B%E0%B8%A2%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%9A%E0%B8%B3%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%83%E0%B8%9A%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B8%A5%E0%B8%B3%E0%B8%95%E0%B9%89%E0%B8%99-%E0%B8%AA%E0%B9%88%E0%B8%87%E0%B9%80%E0%B8%AA%E0%B8%A3%E0%B8%B4%E0%B8%A1%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B9%80%E0%B8%88%E0%B8%A3%E0%B8%B4%E0%B8%8D%E0%B9%80%E0%B8%95%E0%B8%B4%E0%B8%9A%E0%B9%82%E0%B8%95-%E0%B9%83%E0%B8%8A%E0%B9%89%E0%B8%81%E0%B8%B1%E0%B8%9A%E0%B8%9E%E0%B8%B7%E0%B8%8A%E0%B8%9C%E0%B8%B1%E0%B8%81%E0%B8%97%E0%B8%B8%E0%B8%81%E0%B8%8A%E0%B8%99%E0%B8%B4%E0%B8%94-i.78040728.15449798992?sp_atk=9e24b846-374b-45eb-bfbc-b96b6e8d0a4b&xptdk=9e24b846-374b-45eb-bfbc-b96b6e8d0a4b,พืชผักใบเขียวINSAY  ปุ๋ยน้ำบำรุงใบและลำต้น ส่งเสริมการเจริญเติบโต ใช้กับพืชผักทุกชนิด,ปุ๋ยน้ำ,จังหวัดสมุทรสาคร,4.9,,ขายแล้ว 709 ชิ้น,,55.0,55.0,,,recom,shopee,https://shopee.co.th/find_similar_products?catid=100636&itemid=15449798992&shopid=78040728,15449798992,78040728
https://shopee.co.th/%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%AB%E0%B8%A1%E0%B8%B1%E0%B8%81%E0%B8%9B%E0%B8%A5%E0%B8%B2-1500-ml-(%E0%B8%82%E0%B8%A7%E0%B8%94%E0%B9%83%E0%B8%AB%E0%B8%8D%E0%B9%88-1.5-%E0%B8%A5%E0%B8%B4%E0%B8%95%E0%B8%A3)-i.96467115.23275933714?sp_atk=1550c3ce-1eb5-4cf8-9ec0-acbe4ad74b0c&xptdk=1550c3ce-1eb5-4cf8-9ec0-acbe4ad74b0c,น้ำหมักปลา 1500 ml (ขวดใหญ่ 1.5 ลิตร),น้ำหมัก,จังหวัดกรุงเทพมหานคร,4.9,,ขายแล้ว 252 ชิ้น,,65.0,65.0,,,,shopee,https://shopee.co.th/find_similar_products?catid=100636&itemid=23275933714&shopid=96467115,23275933714,96467115
https://shopee.co.th/TONMAI%F0%9F%8C%B3%E0%B8%AA%E0%B9%80%E0%B8%9B%E0%B8%A3%E0%B8%A2%E0%B9%8C%E0%B8%95%E0%B9%89%E0%B8%99%E0%B9%84%E0%B8%A1%E0%B9%89-%E0%B8%AA%E0%B8%B9%E0%B8%95%E0%B8%A3%E0%B8%9A%E0%B8%B3%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B8%9F%E0%B8%B7%E0%B9%89%E0%B8%99%E0%B8%9F%E0%B8%B9%E0%B8%95%E0%B9%89%E0%B8%99%E0%B9%84%E0%B8%A1%E0%B9%89-(Nutrients)-%E0%B9%80%E0%B8%AB%E0%B8%A1%E0%B8%B2%E0%B8%B0%E0%B8%81%E0%B8%B1%E0%B8%9A%E0%B9%84%E0%B8%A1%E0%B9%89%E0%B8%94%E0%B8%AD%E0%B8%81%E0%B9%84%E0%B8%A1%E0%B9%89%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%94%E0%B8%B1%E0%B8%9A%E0%B8%97%E0%B8%B8%E0%B8%81%E0%B8%8A%E0%B8%99%E0%B8%B4%E0%B8%94-Tonmai-Thailand-i.444735979.10704253187?sp_atk=2dda3807-af2f-4234-b005-8d99cdcc3ef8&xptdk=2dda3807-af2f-4234-b005-8d99cdcc3ef8,TONMAI🌳สเปรย์ต้นไม้ สูตรบำรุงและฟื้นฟูต้นไม้ (Nutrients) เหมาะกับไม้ดอกไม้ประดับทุกชนิด Tonmai Thailand,ไม่พบคำ,จังหวัดกรุงเทพมหานคร,4.9,,ขายแล้ว 1.7พัน ชิ้น,,199.0,125.0,-37%,,,shopee,https://shopee.co.th/find_similar_products?catid=100636&itemid=10704253187&shopid=444735979,10704253187,444735979
https://shopee.co.th/%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%AB%E0%B8%A1%E0%B8%B1%E0%B8%81%E0%B8%9B%E0%B8%A5%E0%B8%B2%E0%B8%97%E0%B8%B0%E0%B9%80%E0%B8%A5%E0%B9%80%E0%B8%82%E0%B9%89%E0%B8%A1%E0%B8%82%E0%B9%89%E0%B8%99-%E0%B8%88%E0%B8%B8%E0%B8%A5%E0%B8%B4%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B9%8C-(%E0%B8%9B%E0%B8%A5%E0%B8%B2)-%E0%B8%AB%E0%B8%A1%E0%B8%B1%E0%B8%81%E0%B8%A1%E0%B8%B2%E0%B8%99%E0%B8%B2%E0%B8%99%E0%B9%80%E0%B8%81%E0%B8%B4%E0%B8%99-1-%E0%B8%9B%E0%B8%B5-%E0%B8%81%E0%B8%A5%E0%B8%B4%E0%B9%88%E0%B8%99%E0%B9%84%E0%B8%A1%E0%B9%88%E0%B9%80%E0%B8%AB%E0%B8%A1%E0%B9%87%E0%B8%99%E0%B8%89%E0%B8%B8%E0%B8%99-%E0%B8%8A%E0%B9%88%E0%B8%A7%E0%B8%A2%E0%B8%9A%E0%B8%B3%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B8%95%E0%B9%89%E0%B8%99-%E0%B8%A5%E0%B8%B9%E0%B8%81%E0%B8%94%E0%B8%81-%E0%B9%82%E0%B8%95%E0%B9%84%E0%B8%A7-%E0%B9%83%E0%B8%9A%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B8%A2%E0%B8%A7%E0%B8%AB%E0%B8%99%E0%B8%B2-%E0%B8%82%E0%B8%99%E0%B8%B2%E0%B8%94-1-kg-i.253903225.26161772123?sp_atk=3a939aa0-5daa-4a23-8515-4325fa976e2a&xptdk=3a939aa0-5daa-4a23-8515-4325fa976e2a,น้ำหมักปลาทะเลเข้มข้น จุลินทรีย์ (ปลา) หมักมานานเกิน 1 ปี กลิ่นไม่เหม็นฉุน ช่วยบำรุงต้น ลูกดก โตไว ใบเขียวหนา ขนาด 1 kg,น้ำหมัก,จังหวัดสมุทรสงคราม,,,,,57.0,57.0,,,recom,shopee,https://shopee.co.th/find_similar_products?catid=100636&itemid=26161772123&shopid=253903225,26161772123,253903225
https://shopee.co.th/%E0%B8%AB%E0%B8%B1%E0%B8%A7%E0%B9%80%E0%B8%8A%E0%B8%B7%E0%B9%89%E0%B8%AD%E0%B8%88%E0%B8%B8%E0%B8%A5%E0%B8%B4%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B9%8C%E0%B8%AD%E0%B8%B5%E0%B9%80%E0%B8%AD%E0%B9%87%E0%B8%A1-EM-%E0%B8%9A%E0%B8%A3%E0%B8%A3%E0%B8%88%E0%B8%B8-1%E0%B8%A5%E0%B8%B4%E0%B8%95%E0%B8%A3%E0%B8%AB%E0%B8%A1%E0%B8%B1%E0%B8%81%E0%B8%9B%E0%B8%B8%E0%B9%8B%E0%B8%A2-%E0%B8%81%E0%B8%B3%E0%B8%88%E0%B8%B1%E0%B8%94%E0%B8%81%E0%B8%A5%E0%B8%B4%E0%B9%88%E0%B8%99-%E0%B8%94%E0%B8%B1%E0%B8%9A%E0%B8%81%E0%B8%A5%E0%B8%B4%E0%B9%88%E0%B8%99%E0%B8%AA%E0%B9%89%E0%B8%A7%E0%B8%A1-%E0%B8%9A%E0%B8%B3%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B8%9E%E0%B8%B7%E0%B8%8A%E0%B8%9C%E0%B8%B1%E0%B8%81-%E0%B8%9A%E0%B8%B3%E0%B8%9A%E0%B8%B1%E0%B8%94%E0%B8%99%E0%B9%89%E0%B8%B3-%E0%B8%94%E0%B8%B1%E0%B8%9A%E0%B8%81%E0%B8%A5%E0%B8%B4%E0%B9%88%E0%B8%99%E0%B8%97%E0%B9%88%E0%B8%AD%E0%B8%99%E0%B9%89%E0%B8%B3-%E0%B9%83%E0%B8%8A%E0%B9%89%E0%B8%A2%E0%B9%88%E0%B8%AD%E0%B8%A2%E0%B8%AA%E0%B8%A5%E0%B8%B2%E0%B8%A2-i.130116682.18691766453?sp_atk=1fb7d765-8863-461d-8ad9-caf136c22fc6&xptdk=1fb7d765-8863-461d-8ad9-caf136c22fc6,หัวเชื้อจุลินทรีย์อีเอ็ม EM บรรจุ 1ลิตรหมักปุ๋ย กำจัดกลิ่น ดับกลิ่นส้วม บำรุงพืชผัก บำบัดน้ำ ดับกลิ่นท่อน้ำ ใช้ย่อยสลาย,ไม่พบคำ,จังหวัดศรีสะเกษ,4.9,,ขายแล้ว 2.2พัน ชิ้น,,50.0,28.0,-44%,,recom,shopee,https://shopee.co.th/find_similar_products?catid=100636&itemid=18691766453&shopid=130116682,18691766453,130116682
https://shopee.co.th/%E0%B9%84%E0%B8%95%E0%B8%A3%E0%B9%82%E0%B8%84%E0%B9%80%E0%B8%94%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%A1%E0%B8%B2-%E0%B9%80%E0%B8%8A%E0%B8%B7%E0%B9%89%E0%B8%AD%E0%B8%AA%E0%B8%94-%E0%B8%8A%E0%B8%99%E0%B8%B4%E0%B8%94%E0%B8%99%E0%B9%89%E0%B8%B3-%E0%B8%82%E0%B8%99%E0%B8%B2%E0%B8%94-1-%E0%B8%A5%E0%B8%B4%E0%B8%95%E0%B8%A3-%E0%B8%84%E0%B8%A7%E0%B8%9A%E0%B8%84%E0%B8%B8%E0%B8%A1%E0%B9%82%E0%B8%A3%E0%B8%84-%E0%B9%80%E0%B8%8A%E0%B8%B7%E0%B9%89%E0%B8%AD%E0%B8%A3%E0%B8%B2-%E0%B8%A3%E0%B8%B2%E0%B8%81-%E0%B9%82%E0%B8%84%E0%B8%99%E0%B9%80%E0%B8%99%E0%B9%88%E0%B8%B2-%E0%B9%83%E0%B8%9A%E0%B8%AB%E0%B8%87%E0%B8%B4%E0%B8%81-%E0%B9%81%E0%B8%84%E0%B8%87%E0%B9%80%E0%B8%81%E0%B8%AD%E0%B8%A3-%E0%B9%83%E0%B8%9A%E0%B8%88%E0%B8%B8%E0%B8%94-%E0%B8%8A%E0%B8%B5%E0%B8%A7%E0%B8%A0%E0%B8%B2%E0%B8%9E-%E0%B9%84%E0%B8%A1%E0%B9%89%E0%B8%94%E0%B9%88%E0%B8%B2%E0%B8%87-Trichoderma-i.30981113.19016586422?sp_atk=2476e5af-09d7-4bbb-b2fb-e5fe67f95553&xptdk=2476e5af-09d7-4bbb-b2fb-e5fe67f95553,ไตรโคเดอร์มา เชื้อสด ชนิดน้ำ ขนาด 1 ลิตร ควบคุมโรค เชื้อรา ราก โคนเน่า ใบหงิก แคงเกอร ใบจุด ชีวภาพ ไม้ด่าง Trichoderma,ชีวภาพ,จังหวัดสิงห์บุรี,4.7,,ขายแล้ว 905 ชิ้น,,30.0,27.0,-7%,,,shopee,https://shopee.co.th/find_similar_products?catid=100636&itemid=19016586422&shopid=30981113,19016586422,30981113
https://shopee.co.th/%E0%B8%88%E0%B8%B8%E0%B8%A5%E0%B8%B4%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B9%8C%E0%B8%AA%E0%B8%B1%E0%B8%87%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%B2%E0%B8%B0%E0%B8%AB%E0%B9%8C%E0%B9%81%E0%B8%AA%E0%B8%87%E0%B8%82%E0%B8%A7%E0%B8%94-1.5-%E0%B8%A5%E0%B8%B4%E0%B8%95%E0%B8%A3-%E0%B8%9A%E0%B8%B3%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B8%94%E0%B8%B4%E0%B8%99-%E0%B9%80%E0%B8%A3%E0%B9%88%E0%B8%87%E0%B8%A3%E0%B8%B2%E0%B8%81-%E0%B8%81%E0%B8%A5%E0%B9%89%E0%B8%B2%E0%B9%82%E0%B8%95%E0%B9%80%E0%B8%A3%E0%B9%87%E0%B8%A7-%E0%B8%9A%E0%B8%B3%E0%B8%9A%E0%B8%B1%E0%B8%94%E0%B8%99%E0%B9%89%E0%B8%B3-i.366491025.24166195794?sp_atk=a493caf9-7c49-4a6f-a63a-62a2492ca396&xptdk=a493caf9-7c49-4a6f-a63a-62a2492ca396,จุลินทรีย์สังเคราะห์แสงขวด 1.5 ลิตร บำรุงดิน เร่งราก กล้าโตเร็ว บำบัดน้ำ,ไม่พบคำ,จังหวัดชัยนาท,4.9,,ขายแล้ว 910 ชิ้น,,40.0,29.0,-26%,,recom,shopee,https://shopee.co.th/find_similar_products?catid=100636&itemid=24166195794&shopid=366491025,24166195794,366491025
